content_id,client_id,content_type,main_intent,impressions_90d,clicks_90d,clicks_last_30d,clicks_prev_30d,ctr,avg_position,days_since_last_update,model_score,baseline_score,rank,reason_codes,recommended_action
content_87845043b009,client_8527a891e2,keyword article,commercial,2,0,0,0,0.0,7.0,103,0.5612885017751127,0.0,2701,visible in search,Investigate
content_b855d7e44f8e,client_8527a891e2,keyword article,commercial,4,0,0,0,0.0,2.8,20,0.5610572966657054,0.0,2702,visible in search,Investigate
content_2f99e0fa3453,client_4e07408562,keyword article,informational,23500,29,6,5,0.12,10.1,25,0.5610138128087889,-1.6774663754030636,2703,visible in search; meaningful impression volume,Investigate
content_599f9c953f91,client_8527a891e2,keyword article,informational,1,0,0,0,0.0,37.0,20,0.5609766726607885,0.0,2704,model-ranked opportunity,Investigate
content_76f8fdce4d6e,client_f369cb89fc,keyword article,informational,94,1,0,0,1.06,4.2,20,0.5609247264776593,0.0,2705,visible in search,Investigate
content_5fb8424bac43,client_f369cb89fc,keyword article,informational,5,0,0,0,0.0,5.2,20,0.5608166037765276,0.0,2706,visible in search,Investigate
content_212375a53741,client_4e07408562,keyword article,informational,1258,0,0,0,0.0,3.2,7,0.5607050834936249,0.0,2707,visible in search; meaningful impression volume,Investigate
content_f297a8c6b841,client_f369cb89fc,keyword article,informational,116,1,0,0,0.86,5.6,20,0.5606711405546857,0.0,2708,visible in search,Investigate
content_b82fe005f96d,client_f369cb89fc,keyword article,informational,27,0,0,0,0.0,5.9,20,0.5606409355147249,0.0,2709,visible in search,Investigate
content_73c2db014054,client_e629fa6598,keyword article,informational,357,0,0,0,0.0,45.6,22,0.5603180735123906,0.0,2710,model-ranked opportunity,Investigate
content_c0078647bab2,client_f369cb89fc,keyword article,informational,188,2,0,1,1.06,16.5,20,0.5602804542525552,2.6208735075298213,2711,recent click decline; visible in search,Investigate
content_e25f201f9014,client_4e07408562,keyword article,informational,342,0,0,0,0.0,14.8,104,0.5601123804188174,0.0,2712,visible in search,Investigate
content_78bc7e4b8a14,client_8527a891e2,keyword article,informational,57,0,0,0,0.0,8.0,8,0.5600924149392044,0.0,2713,visible in search,Investigate
content_1123b27c2c89,client_8b940be7fb,keyword article,informational,7204,69,29,31,0.96,4.0,20,0.5600401204377339,0.5551581567771015,2714,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_53a867205de3,client_8527a891e2,keyword article,commercial,15,0,0,0,0.0,10.5,20,0.5599823690665804,0.0,2715,visible in search,Investigate
content_e18144cbd19d,client_4e07408562,keyword article,informational,3,0,0,0,0.0,2.0,20,0.5599563251564301,0.0,2716,visible in search,Investigate
content_ceaa28bba4ca,client_4e07408562,keyword article,informational,43287,26,6,7,0.06,3.9,104,0.5599521134088827,1.3344538424153214,2717,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_0afbee882cb3,client_f369cb89fc,keyword article,transactional,102,1,0,0,0.98,4.4,20,0.5598498954176248,0.0,2718,visible in search,Investigate
content_e80f8635bb00,client_f369cb89fc,keyword article,informational,43,0,0,0,0.0,11.1,20,0.5595816145341741,0.0,2719,visible in search,Investigate
content_f6227c12b17b,client_8527a891e2,keyword article,commercial,10,0,0,0,0.0,51.0,20,0.5594996613043468,0.0,2720,model-ranked opportunity,Investigate
content_0c9e88b28d11,client_4e07408562,keyword article,informational,849,0,0,0,0.0,9.5,104,0.5594628420862678,0.0,2721,visible in search; meaningful impression volume,Investigate
content_b7457edaee9e,client_e629fa6598,keyword article,transactional,310,0,0,0,0.0,67.9,20,0.5593894105284462,0.0,2722,model-ranked opportunity,Investigate
content_eb7015b56be9,client_4e07408562,keyword article,informational,992,0,0,0,0.0,9.1,13,0.5593737182950586,0.0,2723,visible in search; meaningful impression volume,Investigate
content_5be3b96151e5,client_4e07408562,keyword article,commercial,710,0,0,0,0.0,24.3,13,0.5593704207525443,0.0,2724,model-ranked opportunity,Investigate
content_f7dee1b3c0b1,client_f369cb89fc,keyword article,commercial,2868,18,7,6,0.63,7.2,20,0.5592078466457252,-1.1373884022830516,2725,visible in search; meaningful impression volume,Investigate
content_a860ee9e7ae4,client_8527a891e2,keyword article,transactional,1,0,0,0,0.0,8.0,104,0.5590400478669814,0.0,2726,visible in search,Investigate
content_012c40b3c72f,client_f369cb89fc,keyword article,informational,21,0,0,0,0.0,1.6,20,0.5588658711225403,0.0,2727,visible in search,Investigate
content_783e06a43f8c,client_8527a891e2,keyword article,informational,3,0,0,0,0.0,4.3,20,0.5586698983419842,0.0,2728,visible in search,Investigate
content_ed4f9ab58560,client_4e07408562,keyword article,informational,1094,1,1,0,0.09,7.7,13,0.5586678819175679,-6.9985096422506015,2729,visible in search; meaningful impression volume,Investigate
content_9efd1fabf7d5,client_4e07408562,keyword article,commercial,1200,1,0,0,0.08,10.9,13,0.5585786637231208,0.0,2730,visible in search; meaningful impression volume,Investigate
content_b32c56556a77,client_f369cb89fc,keyword article,commercial,8,0,0,0,0.0,13.5,20,0.5585094124820411,0.0,2731,visible in search,Investigate
content_9440a40f6f4a,client_8527a891e2,keyword article,informational,11,0,0,0,0.0,10.7,104,0.5584783223545645,0.0,2732,visible in search,Investigate
content_32b64e0bf487,client_4e07408562,keyword article,transactional,11767,14,5,5,0.12,4.8,14,0.5584678201602287,0.0,2733,visible in search; meaningful impression volume,Investigate
content_63804e59025a,client_8527a891e2,keyword article,informational,19,0,0,0,0.0,6.1,20,0.5583859699153384,0.0,2734,visible in search,Investigate
content_7fa850f004ea,client_bdd2d3af3a,keyword article,informational,22,1,1,0,4.55,6.2,8,0.5582213459431636,-3.1354942159291497,2735,visible in search,Investigate
content_31e9e68e79fd,client_8527a891e2,keyword article,informational,5,0,0,0,0.0,29.8,20,0.5581179932017971,0.0,2736,model-ranked opportunity,Investigate
content_ffd5fbf07853,client_4e07408562,keyword article,transactional,3641,7,1,4,0.19,7.3,13,0.557909475051931,4.920172956172532,2737,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_a1207db565d9,client_4e07408562,keyword article,transactional,1242,4,1,2,0.32,7.9,7,0.5577664006457684,2.375094363836904,2738,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_586775f69b06,client_4e07408562,keyword article,informational,4044,3,1,2,0.07,18.3,25,0.5577205736766812,2.768412276497531,2739,recent click decline; visible in search; meaningful impression volume,Investigate
content_3e8ab67ce1b6,client_4e07408562,keyword article,transactional,3423,5,4,1,0.15,17.3,20,0.557702233676748,-12.207847105892448,2740,visible in search; meaningful impression volume,Investigate
content_20ba5f5c60f7,client_f369cb89fc,keyword article,informational,82,0,0,0,0.0,9.6,8,0.5575693438207806,0.0,2741,visible in search,Investigate
content_d73c27ee5e68,client_4e07408562,keyword article,informational,5230,3,0,1,0.06,9.1,14,0.5574809027403106,4.281178871685306,2742,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_94bfb13f7c09,client_f369cb89fc,keyword article,commercial,191,2,2,0,1.05,6.0,20,0.5574718859628358,-10.514990744055563,2743,visible in search,Investigate
content_deabeb979acb,client_4e07408562,keyword article,informational,2146,3,0,3,0.14,16.1,104,0.5573818664798931,5.753870098409086,2744,recent click decline; visible in search; meaningful impression volume,Investigate
content_88dbd5690758,client_f369cb89fc,keyword article,informational,41,1,0,0,2.44,5.8,8,0.5571602831933106,0.0,2745,visible in search,Investigate
content_b32d3698d69c,client_4e07408562,keyword article,commercial,1444,1,0,0,0.07,34.0,7,0.5571000936048246,0.0,2746,meaningful impression volume,Investigate
content_b9d209fe1deb,client_4e07408562,keyword article,transactional,1144,9,2,2,0.79,11.1,7,0.5570755843615982,0.0,2747,visible in search; meaningful impression volume,Investigate
content_a20142196d17,client_8527a891e2,keyword article,informational,10,0,0,0,0.0,22.6,92,0.5569989437789143,0.0,2748,model-ranked opportunity,Investigate
content_7f3f9c3e3952,client_e629fa6598,keyword article,commercial,839,1,0,1,0.12,6.4,22,0.5568785373198687,3.3667009459186796,2749,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_438fb51507ea,client_4e07408562,keyword article,informational,1527,4,1,1,0.26,6.0,104,0.5566569045619437,0.0,2750,visible in search; meaningful impression volume,Investigate
content_6cfc1dadd083,client_f369cb89fc,keyword article,informational,20,0,0,0,0.0,16.6,20,0.5565173825804253,0.0,2751,visible in search,Investigate
content_d97106195640,client_f369cb89fc,keyword article,transactional,68,1,0,0,1.47,19.2,20,0.5564788326283323,0.0,2752,visible in search,Investigate
content_733d46a38a79,client_e629fa6598,keyword article,transactional,171,0,0,0,0.0,7.8,20,0.55647806059547,0.0,2753,visible in search,Investigate
content_6ae6efde2b86,client_4e07408562,keyword article,informational,1120,1,0,0,0.09,18.9,13,0.5564611840290973,0.0,2754,visible in search; meaningful impression volume,Investigate
content_bf30ed96384d,client_4e07408562,keyword article,informational,3964,6,2,1,0.15,18.9,25,0.5564225993830348,-4.142630567034474,2755,visible in search; meaningful impression volume,Investigate
content_711c23a1d649,client_f369cb89fc,keyword article,informational,1538,4,2,2,0.26,11.9,20,0.5563983290545262,0.0,2756,visible in search; meaningful impression volume,Investigate
content_76a30972876b,client_4e07408562,keyword article,commercial,386,0,0,0,0.0,13.9,104,0.5563773757923639,0.0,2757,visible in search,Investigate
content_7b978a6bbf9f,client_f369cb89fc,keyword article,transactional,120,0,0,0,0.0,8.8,20,0.5562403238579419,0.0,2758,visible in search,Investigate
content_954b881ec7a5,client_f369cb89fc,keyword article,informational,57,0,0,0,0.0,29.4,20,0.5561545181891187,0.0,2759,model-ranked opportunity,Investigate
content_f20bd6333741,client_f369cb89fc,keyword article,informational,242,3,2,1,1.24,6.6,20,0.5561330494492824,-2.746530721670274,2760,visible in search,Investigate
content_76f2da3eff85,client_4e07408562,keyword article,informational,6089,6,3,1,0.1,12.8,25,0.5559745707813553,-8.714403360703942,2761,visible in search; meaningful impression volume,Investigate
content_43b7910eaa67,client_f369cb89fc,keyword article,informational,9971,34,8,14,0.34,6.8,20,0.5559404438230131,3.6830145778573797,2762,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_c9dc6a27c2a5,client_4e07408562,keyword article,informational,626,1,0,1,0.16,11.2,104,0.5558334168162778,3.2204732703164605,2763,recent click decline; visible in search,Investigate
content_d1e915d03c28,client_4e07408562,keyword article,informational,2,0,0,0,0.0,45.0,104,0.5557987719786449,0.0,2764,model-ranked opportunity,Investigate
content_95284f69cbc4,client_8527a891e2,keyword article,informational,30,1,1,0,3.33,6.6,20,0.5557087999626508,-3.4339872044851463,2765,visible in search,Investigate
content_db67d66d6b52,client_f369cb89fc,keyword article,informational,70,1,0,0,1.43,9.4,20,0.555691287432039,0.0,2766,visible in search,Investigate
content_ddb8962b4353,client_f369cb89fc,keyword article,transactional,93,1,1,0,1.08,5.7,20,0.5556140949814045,-4.543294782270004,2767,visible in search,Investigate
content_c4c8842a0986,client_f369cb89fc,keyword article,informational,7,0,0,0,0.0,3.0,8,0.5555307644000103,0.0,2768,visible in search,Investigate
content_c51634cac476,client_f369cb89fc,keyword article,informational,5,0,0,0,0.0,4.2,20,0.5553449556952473,0.0,2769,visible in search,Investigate
content_003380cff485,client_f369cb89fc,keyword article,informational,4,0,0,0,0.0,12.5,20,0.5552159305385638,0.0,2770,visible in search,Investigate
content_65ab749279c8,client_4e07408562,keyword article,informational,523,0,0,0,0.0,8.9,13,0.5551176510520306,0.0,2771,visible in search,Investigate
content_2525189bc72e,client_f369cb89fc,keyword article,informational,17875,74,26,25,0.41,14.3,20,0.5549790014153135,-0.3765851657712832,2772,visible in search; meaningful impression volume,Investigate
content_7be5f150dc65,client_f369cb89fc,keyword article,informational,290,0,0,0,0.0,5.9,20,0.5549781522265005,0.0,2773,visible in search,Investigate
content_8fa3cd5f7191,client_8527a891e2,keyword article,informational,28,0,0,0,0.0,6.8,103,0.5547823520578461,0.0,2774,visible in search,Investigate
content_eb0b71e5d272,client_e629fa6598,keyword article,transactional,5,0,0,0,0.0,12.4,20,0.5547649268820098,0.0,2775,visible in search,Investigate
content_3b4446e9659d,client_e629fa6598,keyword article,commercial,2137,3,0,1,0.14,5.3,22,0.5545635477830099,3.8338130457924953,2776,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_b4b6ec45d9e4,client_8527a891e2,keyword article,informational,707,4,1,2,0.57,22.7,104,0.5545580125144548,2.1874813645645736,2777,recent click decline,Investigate
content_984c4d31ce8c,client_f369cb89fc,keyword article,informational,76,1,0,0,1.32,5.4,20,0.5545293415413416,0.0,2778,visible in search,Investigate
content_474d63127936,client_e629fa6598,keyword article,commercial,420,1,0,0,0.24,10.2,22,0.5545066712288271,0.0,2779,visible in search,Investigate
content_9abd76d902c3,client_4e07408562,keyword article,transactional,2290,11,7,0,0.48,20.8,13,0.5544501424966886,-54.15720577717447,2780,meaningful impression volume,Investigate
content_f86e97facebe,client_f369cb89fc,keyword article,informational,86,1,0,0,1.16,3.6,20,0.5544215889127895,0.0,2781,visible in search,Investigate
content_fd80a1010807,client_4e07408562,keyword article,informational,1195,8,0,1,0.67,10.7,13,0.5542574765894525,3.5433689672552884,2782,recent click decline; visible in search; meaningful impression volume,Investigate
content_865f992b7cbc,client_e629fa6598,keyword article,informational,314,0,0,0,0.0,40.1,22,0.5540407713019401,0.0,2783,model-ranked opportunity,Investigate
content_3dd6a3675a90,client_f369cb89fc,keyword article,informational,40,1,0,0,2.5,5.3,20,0.5539130259396118,0.0,2784,visible in search,Investigate
content_3d4ba0dbe63a,client_4e07408562,keyword article,informational,1535,3,1,2,0.2,10.8,7,0.553759729400899,2.4456456379025395,2785,recent click decline; visible in search; meaningful impression volume,Investigate
content_c7da8834e84f,client_f369cb89fc,keyword article,informational,8,0,0,0,0.0,5.6,20,0.5537049892344013,0.0,2786,visible in search,Investigate
content_56b20dc4693f,client_f369cb89fc,keyword article,informational,114,4,2,1,3.51,6.1,20,0.5536216623548396,-2.372466064181625,2787,visible in search,Investigate
content_0457c48d8fc3,client_4e07408562,keyword article,informational,1421,2,1,0,0.14,19.3,7,0.5535418735744931,-7.259819610363186,2788,visible in search; meaningful impression volume,Investigate
content_9d4c813069a1,client_f369cb89fc,keyword article,informational,46,0,0,0,0.0,13.5,20,0.5534720131030677,0.0,2789,visible in search,Investigate
content_076e8dccff24,client_e629fa6598,keyword article,transactional,413,0,0,0,0.0,44.0,22,0.5533903277652061,0.0,2790,model-ranked opportunity,Investigate
